 "problem_instance" , "ela_feature_class" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.9287421343381218e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "0.8393488196793464e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.8724154718664525e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "0.8975233692182965e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9319938347193711e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_1_dim_30" , "http://w3id.org/ontoopt/skewness" , "0.19921395516891832e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "-3.4250493197832608e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "-2.668732403028251e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-2.132103448477702e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-1.3909438851621072e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "-3.3290656490564867e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-2.5992703068882648e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-2.095439554768058e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "-1.36307349491641e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.14546476138584943e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.max" , "3.0583380323784315e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.7057057057057055e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.2462462462462458e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.11149999999999993e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.1080000000000001e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.12903225806451613e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.11608325159068415e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.11549999999999994e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.10399999999999965e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.12903225806451613e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.14516129032258063e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8504764855340774e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "0.04614258101004687e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "0.8110457004412555e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "7.976596199686899e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "38.54821594874289e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.20937597388842413e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "856.2418365267393e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "0.8430828899052492e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/m0" , "0.5708805870580387e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.4896070889142161e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.829271006072581e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "0.9173889296855133e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "0.9802996715695156e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "1.0000000000000122e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "0.8458447740394293e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "0.8798821725920545e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "0.9040320699092552e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.9373891148283295e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "0.8504244371261491e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.8832436088469402e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "0.9058623318310837e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9387532803513685e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_2_dim_30" , "http://w3id.org/ontoopt/skewness" , "0.17105908084037813e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "-3.5119747742783467e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "-2.7730734501940084e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-2.256726276383999e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-1.513701821090308e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "-3.3957194842646334e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-2.669639343932799e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-2.1606791047589606e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "-1.4444375574996027e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.1452283446325408e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.max" , "2.6633327251749805e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.6456456456456454e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.2062062062062058e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.10349999999999993e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.11399999999999988e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.25806451612903225e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.25806451612903225e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.1028981019148626e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.12350000000000039e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.22580645161290322e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.24193548387096775e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8515819447357966e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "-0.13462341233638497e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "0.7752563673644471e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "7.996180788856847e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "71.71654286274489e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.11184556995240447e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "158.8071965267377e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "0.8121425406003924e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/m0" , "0.5765510340226818e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.47887347743641256e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.8269168797334714e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "0.9179579566723997e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "0.9840119602835291e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "1.0000000000000089e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "0.8419085226893858e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "0.8751771631915538e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "0.8984094986490503e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.931868867522177e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "0.8474774030252086e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.8800858221371437e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "0.9029261651913747e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9351202193269036e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_3_dim_30" , "http://w3id.org/ontoopt/skewness" , "0.1818983731504923e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "-3.574121593211382e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "-2.8157621242569295e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-2.3096695276904153e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-1.5375360303884946e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "-3.464155856880444e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-2.74721811371138e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-2.2424792319472466e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "-1.4754504590813724e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.14534345065680476e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/eps.max" , "2.6633327251749805e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.6656656656656654e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.2062062062062058e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.11400000000000032e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.10599999999999987e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.11350000000000016e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.12449999999999983e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.22580645161290322e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.2096774193548387e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8517724835367824e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "-0.06162393411445999e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "0.7801093407423381e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "8.015391387461655e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "34.081577933869184e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.23631344879243862e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "263.7742384467376e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "0.818943033651046e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/m0" , "0.5733822548365577e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "-0.48330626916587416e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "0.8292917422174907e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "0.9177130539763809e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "0.9825268338982649e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "1.0000000000000093e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "0.839130990680232e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "0.8732481098045985e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "0.8960397177712561e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "0.9307859804603547e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "0.8443783414524333e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "0.8766093732440885e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "0.8992691575036316e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "0.9337140197447188e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_4_dim_30" , "http://w3id.org/ontoopt/skewness" , "0.17999628001711182e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "-3.7211991357595817e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "-2.9847018367835148e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "-2.4277101777506935e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "-1.6513662471466173e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "-3.645835233692445e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "-2.9228694169107694e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "-2.3772560503165145e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "-1.6197294180533e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "0.14506155959066042e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.max" , "2.3193450592744274e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "0.6056056056056054e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/eps.s" , "1.1661661661661658e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "0.3870967741935484e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "0.3548387096774194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "0.1935483870967742e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "0.3548387096774194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "0.3548387096774194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/h.max" , "0.8549533943195226e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "0.04199011894635385e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "0.6619842881192735e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "7.228915605673933e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "78.12614020223937e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "0.0942241114425795e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "322.4059107667373e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_1_instance_5_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "0.7214513689599168e0" ,
