"problem_instance","ela_feature_class","value",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/lin_simple.intercept","66005.6331417292e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/lin_w_interact.adj_r2","0.8378136442823917e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/m0","0.5040160642570282e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/nb_fitness.cor","-0.24494885368521338e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/nn_nb.cor","0.8439646963257534e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/nn_nb.mean_ratio","0.839707811624693e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/nn_nb.sd_ratio","0.9246106222873851e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/number_of_peaks","8.0e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/quad_simple.adj_r2","0.944025052780838e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/quad_simple.cond","40.8359178723975e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/quad_w_interact.adj_r2","0.9991280562995091e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_mean_02","0.4266563634826386e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_mean_05","0.5149100850842645e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_mean_10","0.5544226123679281e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_mean_25","0.6542788469821434e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_median_02","0.40738926695523203e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_median_05","0.48032183728431965e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_median_10","0.5268174051145081e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/ratio_median_25","0.6309553081472918e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_3_dim_5","http://w3id.org/ontoopt/skewness","1.117302750076771e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_mean_02","-4.750438600623412e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_mean_05","-4.140483843330285e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_mean_10","-3.8732403352505904e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_mean_25","-2.99771177838902e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_median_02","-5.009698478793422e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_median_05","-4.4119454764917645e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_median_10","-4.084055767232636e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/diff_median_25","-3.2286438124133583e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/dist_ratio.coeff_var","0.25597372625268766e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/eps.max","3079.5587129142295e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/eps.ratio","3.788788788788789e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/eps.s","4.60960960960961e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var.cor_init","0.4806846691785146e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var.cor_x","0.4804363005333578e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var.cov_init","0.44180568920326746e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var.cov_x","0.43708341100772297e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_init","0.4789975015148469e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_x","0.485678949610844e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_init","0.436482606408153e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_x","0.43539287130584126e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/h.max","0.7715990833502946e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/kurtosis","0.5167282824702297e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/lin_simple.adj_r2","0.7375980882297193e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max","12282.784590057508e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max_by_min","43.823350803399016e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/lin_simple.coef.min","282.4345924247464e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/lin_simple.intercept","66343.89604552698e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/lin_w_interact.adj_r2","0.8395569348109486e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/m0","0.5140562248995983e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/nb_fitness.cor","-0.2425242443573648e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/nn_nb.cor","0.8450402733545831e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/nn_nb.mean_ratio","0.8396667820131215e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/nn_nb.sd_ratio","0.9264808459593605e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/number_of_peaks","8.0e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/quad_simple.adj_r2","0.9416917314007823e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/quad_simple.cond","27.098528314789576e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/quad_w_interact.adj_r2","0.9991589248077448e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_mean_02","0.4526476568887783e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_mean_05","0.5232999465853254e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_mean_10","0.5545510516702497e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_mean_25","0.6550163004415277e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_median_02","0.4337150434515001e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_median_05","0.4996758206019706e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_median_10","0.5380258590360039e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/ratio_median_25","0.6345713152395687e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_4_dim_5","http://w3id.org/ontoopt/skewness","1.075611084232333e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_mean_02","-3.873726251575523e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_mean_05","-3.2632123478072277e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_mean_10","-2.725397889616022e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_mean_25","-1.8894461012424815e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_median_02","-4.107345190975356e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_median_05","-3.548340674409573e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_median_10","-2.9567828759386914e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/diff_median_25","-2.0035326443206287e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/dist_ratio.coeff_var","0.25486535510948016e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/eps.max","3079.5587129142295e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/eps.ratio","3.788788788788789e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/eps.s","4.54954954954955e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var.cor_init","0.48910465751381105e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var.cor_x","0.4977751694258377e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var.cov_init","0.5019554578903745e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var.cov_x","0.49496482520959395e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_init","0.4890389546086817e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_x","0.4899436749049084e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_init","0.4933610272515935e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_x","0.4909075189749043e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/h.max","0.7821364592403915e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/kurtosis","2.8987920932154876e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/lin_simple.adj_r2","0.6638868419291466e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max","12356.83452543811e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max_by_min","36.12954074693409e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/lin_simple.coef.min","343.0453137696138e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/lin_simple.intercept","53298.59246166306e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/lin_w_interact.adj_r2","0.7296999720358551e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/m0","0.4979919678714859e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/nb_fitness.cor","-0.2937891034377151e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/nn_nb.cor","0.8395506217438853e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/nn_nb.mean_ratio","0.8397917955392322e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/nn_nb.sd_ratio","0.9190602458259511e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/number_of_peaks","5.0e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/quad_simple.adj_r2","0.9137367122394152e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/quad_simple.cond","31.07057078731598e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/quad_w_interact.adj_r2","0.9987634974004926e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_mean_02","0.5546250072706416e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_mean_05","0.6245138322324326e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_mean_10","0.6869863395979426e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_mean_25","0.7824082184041175e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_median_02","0.5356809564359175e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_median_05","0.59914751204741e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_median_10","0.6652163388754972e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/ratio_median_25","0.7735144105345981e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_20_instance_5_dim_5","http://w3id.org/ontoopt/skewness","1.5803236606111777e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_mean_02","-0.38691539490806814e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_mean_05","-0.5840083940323915e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_mean_10","-0.6598147536935901e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_mean_25","-0.6211009058522405e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_median_02","-0.34744925650525715e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_median_05","-0.6276350508498902e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_median_10","-0.7494614563166895e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/diff_median_25","-0.6602157935144328e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/dist_ratio.coeff_var","0.28805011721681784e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/eps.max","1.9287915080207778e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/eps.ratio","0.6056056056056054e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/eps.s","1.4264264264264268e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var.cor_init","0.4548939733020988e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var.cor_x","0.44297499928971906e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var.cov_init","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var.cov_x","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_init","0.45036391753504534e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_x","0.4520255023388192e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_init","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_x","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/h.max","0.8267844273949541e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/kurtosis","1.4735038316627622e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/lin_simple.adj_r2","0.023096323558801923e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max","0.7756109560926815e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max_by_min","5.623213020087024e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/lin_simple.coef.min","0.12822731983053953e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/lin_simple.intercept","103.10333600759074e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/lin_w_interact.adj_r2","0.1149720533952946e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/m0","0.5863453815261044e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/nb_fitness.cor","-0.5661763703204786e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/nn_nb.cor","0.7021275620728076e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/nn_nb.mean_ratio","0.7843414837186939e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/nn_nb.sd_ratio","0.7241548041207093e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/number_of_peaks","4.0e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/quad_simple.adj_r2","0.12348191582811718e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/quad_simple.cond","7.3278897170112565e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/quad_w_interact.adj_r2","0.2544299787835822e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_mean_02","0.9554539682120751e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_mean_05","0.9328067085312046e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_mean_10","0.924004033025219e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_mean_25","0.9285643644121317e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_median_02","0.9606924194310822e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_median_05","0.9288857635244743e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_median_10","0.9152661928966378e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/ratio_median_25","0.9253593461294061e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_1_dim_5","http://w3id.org/ontoopt/skewness","-1.3600470736359687e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_mean_02","-0.7563093580137985e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_mean_05","-0.6913686526721703e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_mean_10","-0.6904593775192271e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_mean_25","-0.5954292946978503e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_median_02","-0.7621943944955056e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_median_05","-0.7467526499055541e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_median_10","-0.7449134831270534e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/diff_median_25","-0.6834086972726237e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/dist_ratio.coeff_var","0.28432226349670375e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/eps.max","2.0197857568198785e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/eps.ratio","0.6656656656656654e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/eps.s","1.386386386386386e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var.cor_init","0.43790524764162847e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var.cor_x","0.4413638442460371e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var.cov_init","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var.cov_x","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_init","0.4391431445910737e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cor_x","0.44067611823154496e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_init","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/expl_var_PC1.cov_x","0.5e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/h.max","0.8176434413897873e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/kurtosis","0.910052082807393e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/lin_simple.adj_r2","0.01539615763332941e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max","0.7020765073400033e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/lin_simple.coef.max_by_min","7.341564768586386e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/lin_simple.coef.min","0.10414237725351634e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/lin_simple.intercept","59.60397215152716e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/lin_w_interact.adj_r2","0.11261733306551264e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/m0","0.5742971887550201e0",
"http://w3id.org/ontoopt/COCO_benchmark_problem_21_instance_2_dim_5","http://w3id.org/ontoopt/nb_fitness.cor","-0.5596158297174147e0",
