,elitism,budget,diff_mean_02,diff_mean_05,diff_mean_10,diff_mean_25,diff_median_02,diff_median_05,diff_median_10,diff_median_25,dist_ratio.coeff_var,eps.max,eps.ratio,eps.s,expl_var.cor_init,expl_var.cor_x,expl_var.cov_init,expl_var.cov_x,expl_var_PC1.cor_init,expl_var_PC1.cor_x,expl_var_PC1.cov_init,expl_var_PC1.cov_x,h.max,kurtosis,lin_simple.adj_r2,lin_simple.coef.max,lin_simple.coef.max_by_min,lin_simple.coef.min,lin_simple.intercept,lin_w_interact.adj_r2,m0,nb_fitness.cor,nn_nb.cor,nn_nb.mean_ratio,nn_nb.sd_ratio,number_of_peaks,quad_simple.adj_r2,quad_simple.cond,quad_w_interact.adj_r2,ratio_mean_02,ratio_mean_05,ratio_mean_10,ratio_mean_25,ratio_median_02,ratio_median_05,ratio_median_10,ratio_median_25,skewness
59,off,50000,0.0030853445948032594,-0.0018389314441609383,0.0018776148513743784,0.003787508548871084,0.002106203269831125,-0.0013624893113669604,0.0003579064338197482,0.006993808365046731,0.0013675683108127668,-0.009744733620564135,-0.0005038230388330794,0.013774007326320701,0.0002519184980548295,-0.0013376004420996008,0.004023538632364882,0.005170646741107731,0.0025618238128792253,0.0016647662920779714,0.009042822922767249,0.0022424452982498125,0.0023346925665511807,0.0043136953157815435,0.009427915630928123,-0.0034843373941625395,-0.0008270050055162194,-0.004589708501388984,0.0027616575001557318,-0.005824966397141991,-0.026277715644762955,-0.009862996197728565,-0.0009123598824623616,0.0006358255874840275,0.002639198261466322,0.003849843805069632,0.0004475971901910129,0.0007981487848532968,-0.006542444647388662,0.0035706561901480815,-0.004458396411718636,0.0010024155634957184,0.009557364244798493,0.0038185893445972603,-0.005983080268433237,0.0019864784496680366,0.003431070667581728,-0.007352892032220084
60,on,500,0.005112454069867826,0.003829954276997606,0.004752706197384151,0.3673133737174505,-0.4602762942735486,-0.11697607452348448,0.06497150091409178,0.0856941615474054,0.005254349848516554,1.2855699177934232,1.5636898563987496,0.42883895272421413,0.000400833209996471,0.017797459756458214,-0.640199023765642,-0.2277377477007744,0.0016036919323526558,0.015132036830006973,0.44152628757684415,-0.2259233897407181,0.30244274339861116,-0.4222975443146289,-0.08408623380312256,0.5081067307816917,-0.4769091863747537,0.910706907088265,1.7986183589867,-0.056444128695924925,-0.04027873916084914,-0.793244351594319,-0.0695723992488338,-0.010182089099952385,0.09703659061341235,-0.21304319658697166,0.20018295007651743,-0.17370357473392234,0.04313616575225086,-0.037543103221929,0.10988891442474215,0.19789678938013225,0.12357265848577216,0.4413496319465364,0.22006588737520244,0.1529043321158382,0.25911924136616277,-0.23993314079829936
61,off,500,0.04722503329546201,0.08619651689275999,0.11388534817144187,0.010247565981909033,0.048679943810880616,0.10028553599186102,0.0709219060103326,0.06026756577650375,0.29651871901449145,-1.196597085736385,0.6790211343815344,-0.18951579064670884,0.23552862424486645,0.7108498573548021,0.4939336794278755,-0.1678631490626148,0.259151849685297,0.23577934938948847,0.4079705224821176,0.4815479812819439,2.0740726950571355,0.31583321099681094,0.5581879703850927,0.5440190698361078,-0.049857760915073136,-3.316453200566088,-3.6636699212226067,-0.9793031184560087,0.17109098319592966,6.746533985615617,0.09028604084981229,0.28709320611089323,-0.2781103326978565,1.9202696242678188,0.1706995190670617,-0.4079440041117863,0.031009087102280588,0.02033973086792331,0.036937939623589794,0.08471088444052019,0.0647986941102811,0.08959922207046575,0.13360667441928561,-0.016380244852716087,0.04927067961579331,0.19304851221720565
62,on,2000,0.011773501732417195,0.0024662411360822025,0.005381966133153931,0.006037195758339221,0.016031568879051755,-0.0003123724949843309,-0.0015047851031498138,0.001268960373740733,-0.01803190415714772,-0.05070458562107223,0.010200998705762887,0.038506954784036054,0.007356209035626247,-0.0005517241940672442,0.02413017368940718,0.015161317065066038,0.00038925553215548583,0.006155526608905238,0.018556385682049606,0.021595736068492955,-0.016124253457890196,0.005065868988225953,0.01544465219971038,0.025218886534705522,0.0021205644344859348,-0.010712369997613932,0.002247329817396774,-0.006182596523008207,-0.1090673729130318,-0.009803948034827469,-0.006980394094664462,-0.0014395139095716915,-0.0018527809009482694,0.007545654675279035,0.00876987086355702,0.003000344875164215,-0.019846966805046228,0.007722414676843823,0.0004605421443988021,0.00133286224910709,0.007024973468039949,0.014888479447894796,0.006851845094855892,-0.002769316191943135,0.006622798068110727,0.002894701020907293
63,off,2000,0.06146032771318288,-0.008944798307669848,0.031317746970497065,0.006141779811857595,0.03422757918678054,0.019905633058423685,0.02224636322263219,-0.01338684302282783,-0.032211736894425365,-0.007511774933063869,0.0207346668675712,0.026551020036017704,-0.004022640543296869,0.011684590822321001,0.01856447389206766,-0.15825225713739896,0.03237715989606605,-0.00869604070000741,-0.03700140153874889,0.04046830722981784,0.05280513275337251,-0.0032810488337362046,-0.0017626475416184237,0.017705589210414572,0.0446158247273991,0.09005250020454822,0.037852555943609804,0.01930731995542747,-0.037412379477883013,-0.0043594440083090675,-0.06895023393747443,0.030570647080162914,-0.04314108304396489,0.0028279160105922187,0.0017335944803486922,-0.011018167179820935,-0.0008220087795547109,0.048359523989969254,0.0015905646079529057,0.0356374753030674,0.02090696585782321,0.057857556569102145,-0.01690286102910454,0.02192571628377049,0.010091664641421434,-0.00224761527522894
64,on,5000,0.0036164172203264093,0.003554222878637992,0.0038579179024471706,0.006701406442852718,0.007828039959395945,-0.0018185279115977638,0.008089569647295179,0.018812177033868085,-0.010020348917334517,-0.028578137072156742,-0.007738690174388594,0.05069037369579185,0.004612278115807251,-0.014171492656046362,0.014747862349611443,-0.013438638105819878,9.440568882028988e-05,-0.000595508633989137,0.027690915346435696,0.01581301850292388,-0.004187300203597115,0.008636910016071133,0.010992394608385756,-0.00041853841790198085,-0.0049972478750413725,-0.014658785655745294,0.00563817820778836,-0.0007044505658028662,-0.09477266673357555,-0.015081557885860873,-0.01954604749215444,-0.015616053379215488,0.009510859762177972,0.0068616448230071425,0.012450185480111413,0.011076478927664021,0.003379670766614137,0.020664387971380697,-0.0031752216549000758,0.00798014344525428,0.008827157988560878,0.006127331637112143,-0.014115225549258347,-0.011448235371029531,0.009382201916732976,-0.00021178515049233244
65,off,5000,0.022208669409249437,0.0013030597610108284,0.017998695888873276,0.0053658140446135065,0.01863061532394317,-0.0028189018274554843,0.0011329171942127615,0.0047487340911483164,-0.015969686169936444,-0.03776215985571387,-0.0011651942432234933,0.050056381935810475,0.009928290692632902,-0.0020408049818144143,0.02076690732269106,0.019526171392238216,-0.0016542595384918266,0.00993693503397849,0.011165826921757101,0.01340325762956048,-0.0008979823408951225,0.0069961376643738644,0.02170432516005715,2.0440069190538292e-05,-0.010717397884026307,-0.06877385251947359,-0.002436789292190537,0.004251474428934735,-0.06030555429405384,0.007466646247714595,-0.02555853701780324,0.0022469792020225754,0.0011835384426986783,0.00765038010919949,0.012000635061368595,0.01939735614052077,0.010718956108563675,0.014838110255083602,0.015550311121965915,0.01659539557677244,-0.000393817933212967,0.01613359258116692,-0.022015922906252167,-0.006578310118109753,0.006180133420652804,-0.00014335089095028394
66,on,10000,0.005811357234393565,0.0008812354389180198,-0.002372846061323355,0.006224248668558117,0.004587409273425348,-0.00399379757223415,0.0035985857667734573,0.0054843289515813486,-0.014051771762848197,-0.03846990643881106,0.003778821689637646,0.03626689882283359,0.005992280941162694,-0.004136512865660502,0.015023746599053145,0.015204527478480313,0.0006099860353183639,0.005152198188309281,0.011296711184039259,0.016174449566065258,-0.0031749798743988603,0.004965413569059387,0.017316508109762433,0.018501840969506377,-0.001101710254899209,-0.01953336132630796,-0.006341461270469159,-0.0023947529791774965,-0.08124375573681229,0.0009036184913246922,-0.008084214993272387,-1.8372964617571993e-05,0.002380221946745969,0.006063622232227092,0.007492596008754192,0.010441280430610543,-0.02110571248078237,0.0065284404230942965,-0.0026865182452247504,0.002576962836002011,0.01151377681374897,0.0064833910101830565,-0.007915170315911631,-0.00011515115302319264,0.004282383038098334,0.0008861851378716222
67,off,10000,0.012467872864219135,0.0023673660513149576,0.0029057441706323455,0.0076847815135187075,0.013816313746843114,-0.003420673434346196,0.0019736994520916764,0.006162413317298668,-0.016150297756472858,-0.054435828396419625,-0.00046256909792930927,0.03535604686224007,0.009271110255821348,-0.004571218480594122,0.02530811564009898,0.014511991373229465,0.0010522039012763708,0.005852805937993459,0.01192854568014815,0.011445943543845618,0.001389313967911407,0.004260247750342001,0.021620203647730776,0.018411372505827705,-0.0016770779514662668,-0.03108151922325856,-0.0012364192214570243,0.0009717686032757239,-0.08055718346207096,0.003766894164019856,-0.02417842320645309,-0.0018135731775879382,0.004203574900771589,0.009813058612899233,0.002584480340780775,0.009134205697017323,-0.00800006783875416,0.010012613760053439,-0.0006752401081619588,0.008933086221289004,0.008133866511390229,0.009256864231448543,-0.003774409759681982,0.0036450241863387944,0.004087140499274546,-0.0024594391317766823
68,on,50000,0.004831202277193456,-0.005046289125275488,-0.0006672490586386784,0.0007174321476458484,0.00747575675380419,-0.006101312362427247,0.011761829340323889,0.007700913692092626,-0.024890688097183217,-0.019442284617922835,-0.0015486593754038811,0.03271547846728793,0.005991404813440214,-0.005684691190210926,0.01151423108055475,-0.003047917544356499,0.00532529312124711,-0.008952437409171664,0.026586934005743,-0.0029233683031897706,-0.013473347216184255,0.005966265495208215,0.02865809389091816,-0.001589785278208542,-0.00741803626555186,-0.013271947434095968,0.004189284948777374,0.008787525601961764,-0.07042127970556637,-0.011463596946016045,-0.0017851901242731715,0.00047190450466853443,0.006906362536410897,0.0038135341664255846,0.0030358859214671043,0.0032311057428192013,-0.0021099583157317414,0.018181769779915362,0.006765878689058716,-0.0010081979168601813,0.007013446161656745,0.007188905427253738,-0.005927217262271664,0.0035695495317591207,0.0051722940399604785,0.004129886963029533
69,off,50000,0.004246631210667627,0.0014100171777450643,-0.002014136300092397,0.0014268242690397832,0.002136660695888986,-0.0005390425451757612,0.002454989522287505,5.726992246995368e-05,-0.003922335174119448,-0.02882991023302172,-0.0005875703135033261,0.019942546209086698,0.007026582265079874,0.0017692841476258955,0.009550367833059346,0.009501064953289218,0.0006969801815147104,0.0022671458016379135,0.008436906639017956,0.007257662559227881,-0.00011322726034879045,0.004846329467556347,0.01521958559314909,0.013235213567120797,-0.010043825269644686,-0.01106794944832796,-0.0008852246618960839,0.006336306620008036,-0.05382032614723701,-0.0026876460459905834,0.0005085025391862376,-0.0027452658472121587,0.0027898276557543874,0.00959223684059299,0.014795001612251795,0.003103169429463572,0.0011348453800991076,0.009787672594083079,0.001244900159984615,0.0022259791953508213,0.0015557085410601709,0.006760384611653552,0.003840437412542277,0.00693567635422568,0.002780901380769451,-0.002142325911086262
70,on,500,0.15504088950303882,0.002594828989031441,0.012171726131372775,0.04925332097287722,0.1173840423794741,-0.19434525339449688,0.006214046792070849,0.08656482870669965,0.25448956225709934,1.5338749587602198,0.7188730187159077,0.01995294087297384,0.1987380038587007,0.3120493326759712,-0.22620574062191576,-1.1354347617211726,-0.08253492351620141,0.2619735655046328,0.4107976001677837,0.724354379867037,0.8008992167482265,0.07486508384165112,-0.24615939767283965,0.6666080088164456,0.3423465645564711,0.2950985650722922,0.5549832530334968,1.2409242068755546,-0.29515150574874544,0.1820117385248973,-0.09038433138367336,0.08223713794103249,0.40527179549665426,0.3504247648931139,0.005212226774091427,-3.153479633077205,0.08074095683670775,0.2518428968421556,-0.1444787231506978,-0.061715168542808195,-0.1356066931048083,0.5015505206177466,-0.0172639427872383,0.040346151490815226,0.17125547406360653,-0.0807897922111657
71,off,500,0.006460887145385913,0.13117027087801666,0.8071346582993625,0.2816689395282392,-0.4286392587570659,-0.12255514533319295,0.29842297063072176,0.325230055042815,0.07881654029237524,-0.05825368157669473,1.0083624506685849,-1.11224262576393,0.23436829816355875,0.4289851113127202,0.372515912119369,0.5349140184567155,0.18871549755127073,0.05753600071842477,0.7815617235857256,0.7523492091996499,-0.018765265558330045,0.6962080496201745,-1.048221251056449,-1.453590541082258,-0.14040285654257267,-1.040282780418345,-0.7777462571722314,-0.4072846948521895,0.41957552747652926,0.6632926237767456,0.06850193399280094,-0.05801800878009636,-0.729920625584728,1.5912386163649512,0.25347438425865215,-0.29597863080844516,0.5032863412071187,0.17038860105722342,-0.008378903048655528,0.27513804502027467,0.2698572753642404,0.1280969621101323,-0.05625024528955292,0.5291768385029874,0.06279688061277618,0.41759078835788555
72,on,2000,0.02851660089323614,-0.0012299860633111163,0.007790199240708433,0.008477051256914631,0.0208331315418343,0.004805304278538136,0.0033371719836619057,0.008786871085164672,-0.017680579618444072,-0.07050733629770266,-0.010744945098656693,0.06607408767153496,0.014569263564677718,-0.003979953599635795,0.014658033412600701,0.033935183636000496,0.006039497693116878,0.007690149270809585,0.03921875840003771,0.0168828053226616,-0.008446199087825929,0.012586578560953467,0.03171692116949224,0.04969296246683097,-0.01295099069065977,-0.024230486000871156,-0.01527971481565222,0.016761071489837364,-0.17825311104442745,0.0032667579519372824,-0.022126655210659072,0.003950460401445071,-0.004688788174726317,0.025266415802445177,0.005744685651130835,0.008857427839552094,-0.01762121283378793,0.0104306610463993,-0.0004957631356820587,0.011663616982675245,0.005188232954111957,0.02460889851208494,-0.0027937916397062714,-0.004230915525321998,0.010726420435472924,-0.0006920727176256272
73,off,2000,0.000618849475650248,0.00992710576425348,0.01456560491053813,0.005546373628941931,-0.003217745794205179,-0.002528456624169878,0.004239947937558002,0.013353658010568878,-0.019075315772154756,-0.01900201111416506,0.006334413320225567,0.0033102158189855678,0.0025741706644733706,-0.005593044465568675,0.018548132610676907,-0.0032711858223752333,0.007085793233197341,-0.003934283137170863,0.009299790811754386,0.011835560298654325,0.008020602852611322,0.0026247665594236625,0.009202769227189054,0.004353188553732856,-0.010724521422403367,-0.026705094673242835,0.005622228987254904,-0.0002927786079213191,-0.003681656154952365,-0.019487665689162,-0.0178326337956449,0.003761182076028901,0.013753740081031767,0.006836138221803013,0.008253808393046094,0.008417895534299927,-0.00036685845510736154,0.0070106600143147,0.003379326862809557,0.007948929977783077,0.011918750482966752,0.0071490638860802315,-0.01627672344475503,-0.004839211683091819,0.007072843230490321,0.004907585243399006
74,on,5000,0.015740172303533487,0.0036577621262961543,0.004543552052225421,0.010581084088803839,0.01384638166228166,-0.0012722527729893689,0.0010471971711463282,0.0059275227368121115,-0.019614118244561374,-0.06348507667333118,0.0022799924693002894,0.05913540735291405,0.011350584912382299,-0.0026309993522265628,0.03366435969323072,0.0362483197131557,0.003223747084765235,0.005489911312616053,0.03123261349545452,0.025667074787268387,-0.004803052851226702,0.007974250192669511,0.023073992506693876,0.03361450375189953,-0.00940946589428538,-0.03601965723982818,-0.008677573970393362,0.004303992971447192,-0.15736224370346305,0.0009359284279683795,-0.02214388102896101,-0.0063835718360387384,-0.0033114158722082165,0.015695549719646144,0.007553272736738479,0.017708018456424942,-0.023145635516185706,0.0027535446460244025,0.007614677117696635,0.006102240449704672,0.009538056315278664,0.018756426690451394,-0.011762081810695041,-0.003979686698154825,0.011664653934751011,0.0036936744383005097
75,off,5000,0.003905585361293199,-0.0020173620900034352,0.010328881664184868,0.003295770219117466,0.006551237976571522,-0.00011622733344732461,0.0005526696251087756,0.0029782409390921327,-0.0003355888235071927,-0.03282302603861347,0.0035350726458215492,0.03197433958252152,0.0065403362410786405,-0.005380489207342871,0.014432157668538418,0.003401851208768324,0.0005744064384962005,0.0023355555381495206,0.009382627402846051,0.015258685157093133,0.008024752948325135,0.00319699405866767,0.005199543289587418,0.014368133233708356,-0.0009312470758297696,-0.0239265012365398,-0.0055856380408562225,-0.0066145940858580105,-0.04152684308147064,-0.016575988933897796,-0.007975263911449376,-0.0003391232158448726,0.007546890413786801,0.005550777257332993,0.007085598531349176,0.004881884323518353,-0.008611571243171145,0.006125886439421358,0.0033614422887260085,0.010745972502529965,0.005386853141855792,0.005181141599985329,-0.005292286473187273,0.0037970551341234794,0.00541574791686556,-0.01317034643191908
76,on,10000,0.015360817490401168,-0.004054064146365456,0.003319441771369627,0.00787161320836131,0.015018912428757714,-0.001391168192493571,-3.539528484292204e-05,0.007822461953202912,-0.023161856233402726,-0.062263144322191516,-0.012720108857332177,0.06161150758573177,0.009491674812402793,-0.006910539075051714,0.02460273622264066,0.03295277804960859,0.0050304398721102705,0.0050210191162065095,0.030082245395680756,0.030284385271688353,-0.0037832874163012645,0.00922514966665588,0.026480729615438948,0.039096795670251,-0.003880904466714577,-0.02873876976673743,-0.009211233012994337,0.0007005998219789996,-0.135734794423572,-0.004066147227369444,-0.018266686728868966,-0.0009933387273420716,-0.002944529084225907,0.014204542081572106,0.009426290705268918,0.013160158346641604,-0.02250529002024512,0.01049324186593072,0.002908042457552844,0.004555779881856749,0.009424647843270318,0.017085518370525462,-0.00685564163144558,-0.0073998613757997435,0.00979608489091664,-0.0007346661599834606
77,off,10000,0.0068854065443391945,-0.00010892611296664314,0.010184278099914078,0.003454611005091713,0.0059753898992603496,-0.0021611002131552404,-0.00046888145531096334,0.006268214343412362,-0.0006657125029343844,-0.032594795121333626,0.0022819145766771174,0.02545213416515589,0.005956470565673912,-0.00617296808456215,0.016672520574202647,0.0035969404587570474,-4.660691699369575e-05,0.0013909607706973969,0.007376395585359253,0.011626427613960261,0.008483389437719578,0.00409043437196955,0.006864931178276131,0.013756190597154333,-0.0003779843035699222,-0.020863413895969248,0.00021291377928430352,-0.0070580596510446715,-0.044577572847662825,-0.016579051385450624,-0.00951286877285584,-0.0017862713785850783,0.008545347167252575,0.00433200188021336,0.010511003074326654,0.0031421511810040843,-0.007892403154583609,0.006346131342971073,0.0041959520276016165,0.00812433094495993,0.007529596434900519,0.004785823302652477,-0.005387967376118358,0.00657613419796881,0.007673237280406547,-0.011082582050982417
78,on,50000,0.014527432064972583,-0.0014067869558268872,-0.0029681748475493346,0.008133112084515457,0.0093506142781489,0.003240201347760059,-0.0023203566015963313,0.005160758053812788,-0.017628879691394726,-0.053131057269259256,0.0018877805140654874,0.05066812754995108,0.008220532874424107,0.004181579659508571,0.015789658536005013,0.025271884323246264,0.00445787350846554,0.004165722423708413,0.02544550099133536,0.013615807915552874,-0.004384884992092627,0.00390170225941411,0.016670992023033848,0.04153691908177119,-0.00722802549352276,-0.01698935063867395,-0.00943797221453609,-0.005587223346430075,-0.08759950853163788,-0.010911689661403007,-0.01767762640654592,-0.0030916581243806266,0.001038253168276958,0.00700479353250875,0.014227917245639318,-0.0007269837773394058,-0.02327634409440245,0.010489926435797168,0.00237232807123926,-7.107676951119276e-05,0.007689164824449333,0.00908847748578142,0.0017493682152257657,0.0006520715523073504,0.00745432924802174,-0.003213512900899571
79,off,50000,-0.00037712402757547473,-0.0005358005910722172,0.001569897711621715,0.0031414504144514433,0.002110100107591001,0.0017511642382792897,0.0014671532335301138,0.00536843356656998,0.0020745566257647455,-0.014301307427909683,0.0012855834539881176,0.01199359677918506,0.0033186338805600807,0.0019263766948824277,0.007415311240051441,0.006503491366240372,0.0012495123450741855,0.0017139642190637512,0.009985790904331625,0.005988653961711205,0.005579614243712593,0.00229441869294886,0.004773238054954,0.0026218619073752622,-0.00454723041342257,-0.012805585416596389,0.0005116295746891891,-0.0031740593994816543,-0.024013012504556192,-0.008050127349485965,-0.00080153001008693,0.0007261791831437321,0.002980862756055227,0.0028606752637983794,0.002757497995746111,0.0015322969952708593,0.0002849241534937696,-0.0006152771101070876,-0.002097092132897064,0.0010162406562326865,0.004537411530977199,0.0021244168532431177,1.6890657468706552e-05,0.0009799530846938884,0.005202316942953784,-0.005845090757839984
80,on,500,0.027709476118951113,-0.013686416993377078,0.042391644607421425,0.049483630771542116,0.020806945514277562,-0.029128447259266787,-0.026472902720050918,0.03760535584172807,0.05983883999037687,2.89648246080087,-0.8591621519817958,0.03773287366384357,-0.003886938508804477,0.09011450432382524,0.07705467463873639,-0.36647820608464593,0.11761384534379687,0.061071624630860924,0.09677957627510607,0.09822856250430538,0.385442918053508,0.021135857733734855,0.31216463457624855,0.21811528774219868,-1.1744181308094066,0.4018245205517499,-0.14312263201085737,-0.3849864512700139,-0.1373700141040004,0.6013404464562639,-0.01611937988407736,0.18430325911201334,-0.1165112095598927,0.09580688142604322,0.030698982619105124,-0.09158085894731369,0.09559866059924602,-0.057778440265146065,-0.020427138568744174,0.013832990178673515,-0.01570927674592548,-0.009162895467216237,-0.06340865789662603,-0.00045717586682921446,0.054642975612769824,0.07116864124012275
81,off,500,0.027884187244650267,0.277357374372565,-0.1268567709961737,0.46339343014683004,-0.009322480750776817,0.12546408152143457,0.16722241351061914,0.1650209099154214,0.3065339644498119,0.9519082362857403,0.9474985999737986,-0.23236322630936726,0.07587411339015253,0.05218432794962101,-2.0645752868989122,-1.6219624871073939,0.013517894810275185,0.018781223752565118,1.3783864754200765,1.0461485605283352,-0.3417157283164342,-0.20109009322789598,0.4186189428913277,0.5820513801685281,-0.9740255446448322,1.150360804801326,0.7957753261228575,0.6486043890851381,-0.20767389706300624,-0.19742654836593104,0.0668944668051355,0.5044915781828139,-0.043361914275932535,-0.43566811943244194,0.12372256590567392,-0.12582542655501477,0.2687041365678884,0.14128918124289686,0.9941112255024402,-0.044353399852002935,0.7992650241167241,0.24491208840967726,0.03761321842858315,0.9072337984762696,0.7088555495160708,-0.03462979833350775
82,on,2000,0.011387732525003342,0.013269409830346733,0.005267692619369917,0.00023952141022878332,0.015247307877845284,0.003870865923605299,0.002489706673496521,0.003951830876458557,-0.01723013328788487,-0.04173026510230942,0.006481994074644428,0.042328813379604584,0.008062398494490237,-0.002510188718559349,0.019559924300176026,0.01574707510428354,0.003534592938995208,0.0009651666281098049,0.017024562683789914,0.02063885878022367,-0.018280193004133014,0.004166930317553886,0.01244547544035359,0.02455440511186514,0.005175443529865425,0.0016277157621072847,0.004537246499393729,-0.008864589220551776,-0.08808405395336155,-0.02373841299309998,-0.008910794359308197,-0.004972336876160702,0.00155842478379954,0.0052683566578065055,0.013432377289799681,0.0012624512320030799,-0.015955281715039925,0.01305404240491735,0.006291327270721793,0.005823739078983801,0.0018886088057447972,0.010857811723974532,0.007909234694945259,0.003663130167002998,0.0013043604160024051,0.0005981495189732011
83,off,2000,0.020481291816350236,-0.010887583469964102,0.014035231870186753,0.014220039418986568,0.018017595237044732,-0.007931334263918809,0.00987388736552462,0.002318025916113479,-0.027238383503001513,-0.016381802144343535,-0.01875717341727843,-0.00414749646035983,0.013808102601048056,-0.017583352874562738,0.0006416290919012605,0.009170950930940204,0.00667938585731506,0.0025354750314298727,0.00671958916876837,0.007119928859672461,0.008721967474695605,-0.00010224135548582616,0.00853043000133578,0.007546343652637299,0.00011131075798896661,-0.006846710624763889,-0.00026339980769343946,0.008861587080806248,-0.04820960291263439,0.00023775904762877187,-0.01762391393797585,-0.017196286883730705,-0.007737792458685795,-0.000781373457068004,0.0025980554743816526,-0.0013675396587685517,0.0033599459106277707,0.029609247381892564,0.005443653554840081,-0.003836273632501839,0.010321672465886191,0.02064886945294868,-0.02487444910773363,0.0006158729333330702,0.0010235670008199493,-0.014949453609424967
84,on,5000,0.009692372634208933,0.012485986555087081,0.0057962256166673625,0.0007175026000553321,0.013435542515861102,0.00738675097910613,-0.00034068648087379666,0.0039215608905194925,-0.01713214991034048,-0.042092481865086726,0.005728159680674397,0.03667780092184224,0.006870253127111163,-0.0011648402807069914,0.021013808650378447,0.016281903268728817,0.0019934004803025315,0.0028411070555158908,0.00819230116803792,0.018113155652946144,-0.015873385147550136,0.005665546878919581,0.011101120842488077,0.018528043100589232,5.581327846605524e-05,0.008512220386621366,0.004317522739764443,-0.008670663626807589,-0.08621362364263678,-0.02061788642689809,-0.008972497666858693,-0.007367137192923362,0.003413425508878154,0.0071373608732115505,0.015795489413475906,0.001986123703520116,-0.011205110954461119,0.008447447832114085,0.005555315170248132,0.010627442325894998,0.0030648861590736225,0.00724298578312147,0.00752654184570068,0.005379266527408407,0.005202822360769332,-0.0039873599859572536
85,off,5000,0.008009390076386833,0.005482781623518986,0.006859370774724425,0.0023352696376321676,0.00530483658867175,0.008420923772933308,0.011942042817365366,0.015911919583922553,-0.029014313819827057,-0.02628736985136888,-0.015211165672807196,0.017877141638638964,0.0038858282934966927,-0.009210511295622658,0.015769116547375724,0.016114959351612914,0.003951659998132304,0.006242593228213994,0.016999356528175823,0.013323600504687628,0.011825109607849944,-0.0009556013576423108,0.00915582256036184,0.01889361086072179,-0.009252273842439103,-0.034782828494445577,-0.00988158203313696,0.003044046073678986,-0.09462551211113183,-0.005815297033322279,-0.005790282362839705,-0.013110121659349442,-0.01016723385093829,0.0010774306851449298,0.009961707727758786,0.003165103629843381,-0.0026989523699171994,0.010537005214346416,0.011431282727473556,0.02036028653159231,0.011187793980755494,0.007990824917934009,0.005092059287142171,0.00837935142015648,0.014667170442517733,-0.0030909109288117798
86,on,10000,0.01078672485751352,0.01001443955536362,0.0029437757688805023,0.003195738199493273,0.011384587891774768,0.007203031055127062,0.002688620922719974,0.003628036884389538,-0.017979614505826566,-0.042592009050245745,0.008455205970246633,0.03654610201913076,0.00849562699228119,-0.0006287578881571232,0.018121417298285352,0.012378891428867993,0.0017440352753855775,0.0030076817483142876,0.008945418942806819,0.022721624201149725,-0.010084187201249584,0.004459434804871347,0.010002984106935574,0.015520100524783535,-0.0019154464234387694,0.0023197253962924354,0.006292979031021436,-0.002462751463011912,-0.0817716504906007,-0.021624053208394008,-0.009099723152224671,-0.004245281714324169,0.0007229423741004694,0.008576645070634707,0.013572874489101829,-0.002928398803691313,-0.017779499913508655,0.01063338335898112,0.00723091508717117,0.009468740914011573,0.0044438401768781294,0.007111206613474562,0.0062717488619098765,0.004509298189204324,0.0033654782123014515,-0.0026823897363772073
87,off,10000,0.012850657040081941,0.0034928996944950112,0.00015697904460048226,0.004182896745377873,0.008809917689432846,0.0037244387792050087,0.0019386218943443845,0.0026700140038639045,-0.014708272245043074,-0.0659847981272774,-0.003262965407611595,0.036796585725019676,0.005691074630574415,0.0009677377095811864,0.020023862574673236,0.0254492894283318,0.004031475700153596,0.005608835126179395,0.022481845068862978,0.020193857291074105,-0.006274053588809457,0.001594020479686313,0.0192633056161028,0.02542494640155919,-0.005226873800395911,-0.02987228703215021,0.007425803787240146,0.0032728014419108695,-0.0800046978614844,0.004067172518678782,-0.018891722538739796,-0.002562452612681483,0.003000715631528885,0.008398109136850384,0.004660349792730317,0.008565755360501711,-0.01107174645760762,0.008171743932644084,0.0024349970075801513,0.009720986732486473,0.0035829116459045944,0.0061608323714395325,0.006687012654166597,0.005430832723097427,0.0022567172183136776,-0.002658982384708079
88,on,50000,0.009965477079530905,0.010033664584277301,0.006092654992925482,-0.0005013172002677262,0.011520689604670262,0.009396945878454509,0.0030247669288221545,0.0007016616332806647,-0.012804780354544047,-0.03671887238949301,0.0064882572797027045,0.028240923521971505,0.007020084461799713,-0.0006646319128049271,0.016448706285205752,0.008715725445592652,0.0037239252150008065,0.0027235162735728033,0.008291308986728797,0.021137570246968034,-0.005855744013321006,0.005035516837773612,0.010395085764996724,0.015938366743418433,-0.0029491293074937488,0.0033579942825872292,0.002612576571603651,-0.007962087852575931,-0.07453243592606754,-0.01868358519375075,-0.00853592048868551,-0.01015402540092358,0.0019781498558291543,0.004740215823678357,0.009204904115626852,-0.0011446458907460799,-0.013937723048415474,0.008751438145388262,0.0028503264929905263,0.00807380354905623,0.0008435211805650229,0.004779531788123284,0.00939374747042262,0.006566849761991996,0.003988037946977785,-0.0022962021442310913
